	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)
o._Ileaid_4502310				-			-						-			-						-			-		
																											
o._Ileaid_4503360				-			-						-			-						-			-		
																											
o._Ileaid_4702940				-			-						-			-						-			-		
																											
o._Ileaid_4703180				-			-						-			-						-			-		
																											
o._Ileaid_4808130				-			-						-			-						-			-		
																											
o._Ileaid_4808940				-			-						-			-						-			-		
																											
o._Ileaid_4816230				-			-						-			-						-			-		
																											
o._Ileaid_4818000				-			-						-			-						-			-		
																											
o._Ileaid_4818300				-			-						-			-						-			-		
																											
o._Ileaid_4819700				-			-						-			-						-			-		
																											
o._Ileaid_4823640				-			-						-			-						-			-		
																											
o._Ileaid_4828500				-			-						-			-						-			-		
																											
o._Ileaid_4838730				-			-						-			-						-			-		
																											
o._Ileaid_4844280				-			-						-			-						-			-		
																											
o._Ileaid_5102670				-			-						-			-						-			-		
																											
o._Ileaid_5103300				-			-						-			-						-			-		
																											
o._Ileaid_5307710				-			-						-			-						-			-		
																											
o._Ileaid_5308700				-			-						-			-						-			-		
																											
o._Ileaid_5509600				-			-						-			-						-			-		
																											
o._Ileaid_9999999				-			-						-			-						-			-		
																											
o.year				-			-						-			-						-			-		
																											
_IleaXyea_102370				0.00***			0.00***						-0.03			-0.03***						0.00			0.00***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_408800				-0.02***			-0.03						0.01***			0.01						-0.01***			-0.01		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_509000				0.03***			0.03***						-0.02			-0.02***						0.02			0.02***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_614550				-0.02***			-0.02						-0.04***			-0.03						-0.01***			-0.01		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_622710				-0.03***			-0.03						0.00***			0.01						-0.02***			-0.02		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_628050				-0.03***			-0.03***						0.02***			0.02***						-0.01***			-0.01***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_633840				-0.00***			-0.00						0.01			0.01						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_634170				-0.01***			-0.01						0.02***			0.02						0.00***			0.00		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_634320				-0.01***			-0.01						-0.01***			-0.01						-0.00***			-0.00		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_634410				-0.05***			-0.05						-0.01			-0.01						-0.04			-0.04		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_634590				-0.01***			-0.01***						0.04***			0.04***						0.01***			0.00***		
				(0.000)			(0.000)						(0.001)			(0.001)						(0.000)			(0.000)		
_IleaXyea_640740				-0.03***			-0.03						0.04			0.04						-0.01			-0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_803360				-0.02***			-0.02						-0.02			-0.02						-0.01			-0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_901920				-0.02***			-0.02***						0.01***			0.01***						-0.01***			-0.01***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_1200150				0.03***			0.03						0.10			0.10						0.02			0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1200180				0.04***			0.04						0.07			0.07						0.04			0.04		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1200390				0.04***			0.04						0.05			0.05						0.03			0.03		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1200480				0.01***			0.01***						0.03			0.03***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_1200870				0.02***			0.02***						0.01			0.01***						0.02			0.02***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_1201080				0.04***			0.04						0.06			0.06						0.03			0.03		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1201440				0.03***			0.03***						0.04			0.04***						0.03			0.03***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_1201500				0.03***			0.03						0.05			0.05						0.02			0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1201590				0.02***			0.02						0.04			0.04						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1201920				0.01***			0.01						0.04			0.04						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1300120				0.01***			0.00***						-0.01			-0.01***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_1301830				0.02***			0.02***						0.10***			0.10***						0.02***			0.02***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_1303870				0.02***			0.02***						0.02			0.02***						0.02			0.02***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_1709930				-0.04***			-0.04***						-0.01***			-0.00***						-0.03***			-0.03***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_1734510				-0.00***			-0.00						-0.00			-0.00						-0.00			-0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1803630				-0.01***			-0.01						-0.02			-0.02						-0.01			-0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1804770				-0.03***			-0.03						-0.00			-0.00						-0.03			-0.03		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_1810290				-0.02***			-0.02***						-0.06***			-0.06***						-0.02***			-0.02***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_2012990				-0.03***			-0.03						-0.03			-0.03						-0.02			-0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2101860				0.02***			0.02***						-0.02			-0.02***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_2102990				0.01***			0.01***						-0.06			-0.06***						-0.00			-0.00***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_2200300				0.01***			0.01						-0.03			-0.03						0.00			0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2200330				0.01***			0.01						-0.01			-0.01						0.00			0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2200540				0.02***			0.02						-0.00			-0.00						0.02			0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2201170				0.01***			0.01						-0.03***			-0.02						0.01***			0.00		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_2201290				0.01***			0.01						-0.06			-0.06						-0.00			-0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2201740				0.02***			0.02						-0.04			-0.04						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2400090				0.00***			0.00***						-0.00			-0.00						0.00			0.00***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_2502790				-0.02***			-0.02						0.02			0.02						-0.01			-0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2511130				-0.01***			-0.01						-0.00			-0.00						-0.01			-0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2612000				-0.03***			-0.03						0.00			0.00						-0.02			-0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2616440				-0.01***			-0.01***						-0.03			-0.03***						-0.01			-0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_2621150				-0.00***			-0.00						-0.01			-0.01						0.00			0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2721240				0.01***			0.01						0.00			0.00						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_2916400				-0.03***			-0.04						-0.00*			0.00						-0.03***			-0.03		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_2929280				-0.05***			-0.05						-0.03***			-0.03						-0.04***			-0.04		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_3174820				-0.02***			-0.02						-0.02			-0.02						-0.02			-0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3200060				0.01***			0.01						0.13			0.13						0.03			0.03		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3407830				-0.02***			-0.02						-0.00			-0.00						-0.02			-0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3411340				-0.04***			-0.04***						-0.01***			-0.00***						-0.03***			-0.03***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_3605850				-0.03***			-0.03						-0.04			-0.04						-0.03			-0.03		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3624750				0.00***			0.00***						-0.01			-0.01***						-0.00			-0.00***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_3702970				0.02***			0.02						0.02			0.02						0.02			0.02		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3703330				0.00***			0.00						0.00			0.00						0.00			0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3904348				-0.03***			-0.03						-0.02***			-0.01						-0.03***			-0.03		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_3904375				-0.03***			-0.03						-0.02			-0.02						-0.03			-0.03		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3904378				-0.05***			-0.05						-0.02***			-0.01						-0.04***			-0.04		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_3904380				-0.03***			-0.03						-0.01***			-0.01						-0.02***			-0.02		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_3904384				-0.04***			-0.04						0.00			0.00						-0.03			-0.03		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_3904490				-0.03***			-0.03						0.00***			0.01						-0.02***			-0.02		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_4017250				0.04***			0.04***						0.03			0.03***						0.04			0.04***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4022770				0.02***			0.02***						0.01			0.01***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4030240				0.02***			0.02***						0.03			0.03***						0.02			0.02***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4110040				-0.02***			-0.02						-0.00			-0.00						-0.01			-0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_4218990				-0.04***			-0.04						-0.02***			-0.02						-0.03***			-0.03		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_4219170				-0.04***			-0.04						-0.06***			-0.06						-0.04***			-0.04		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_4501440				0.00***			0.00						-0.03			-0.03						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_4502310				0.02***			0.02						0.01			0.01						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_4503360				0.01***			0.01						0.01			0.01						0.01			0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_4702940				0.01***			0.01***						-0.03			-0.03***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4703180				0.02***			0.02***						-0.01			-0.01***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4808130				0.01***			0.01***						-0.08			-0.08***						0.00			0.00***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4808940				0.02***			0.02***						-0.01***			-0.01***						0.02***			0.02***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_4816230				0.03***			0.03***						0.01			0.01***						0.02			0.02***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4818000				0.01***			0.01						0.02***			0.02						0.00***			0.00		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_4818300				0.03***			0.03***						-0.04***			-0.03***						0.03***			0.03***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_4819700				0.02***			0.02***						0.03			0.03***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4823640				0.01***			0.01***						-0.01			-0.00***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_4828500				0.01***			0.01***						0.04***			0.04***						0.01***			0.01***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
_IleaXyea_4838730				-0.00***			-0.00						-0.06			-0.06						-0.01			-0.01		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_4844280				0.02***			0.02***						-0.01			-0.01***						0.01			0.01***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
_IleaXyea_5102670				0.00***			0.00						-0.02			-0.02						0.00			0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_5103300				0.00***			0.00						-0.02			-0.02						0.00			0.00		
				(0.000)			(.)						(.)			(.)						(.)			(.)		
_IleaXyea_5307710				-0.02***			-0.03						-0.02***			-0.01						-0.02***			-0.02		
				(0.000)			(.)						(0.001)			(.)						(0.000)			(.)		
_IleaXyea_5308700				0.01***			0.01***						-0.00			-0.00						0.00			0.00***		
				(0.000)			(0.000)						(.)			(0.002)						(.)			(0.000)		
o._IleaXyea_5509600				-			-						-			-						-			-		
																											
_IleaXyea_9999999				0.02***			0.02***						-0.03***			-0.02***						0.01***			0.01***		
				(0.000)			(0.000)						(0.001)			(0.002)						(0.000)			(0.000)		
imp_post	0.02	-0.00					0.02	0.04	0.02	-0.20	-0.16					-0.18	-0.14	-0.19	0.01	-0.01					0.01	0.01	0.01
	(0.032)	(0.029)					(0.040)	(0.033)	(0.045)	(0.137)	(0.133)					(0.162)	(0.144)	(0.121)	(0.027)	(0.026)					(0.027)	(0.024)	(0.039)
o.p_black_6b					-			-						-			-						-			-	
																											
_IyeaXp_b_1970					-0.88***			-0.83***						0.43			0.36						-0.53***			-0.50***	
					(0.201)			(0.208)						(0.699)			(0.697)						(0.154)			(0.153)	
_IyeaXp_b_1980					-1.57***			-1.58***						-0.10			-0.04						-1.00***			-1.01***	
					(0.265)			(0.283)						(0.785)			(0.780)						(0.213)			(0.221)	
_IyeaXp_b_1990					-2.01***			-2.01***						-0.20			-0.20						-1.47***			-1.47***	
					(0.319)			(0.319)						(0.953)			(0.953)						(0.277)			(0.277)	
o.lnarea_b					-			-						-			-						-			-	
																											
_IyeaXlna_1970					-0.02			-0.02						0.10			0.12*						-0.00			-0.00	
					(0.025)			(0.025)						(0.071)			(0.074)						(0.018)			(0.018)	
_IyeaXlna_1980					-0.01			-0.02						0.18**			0.19**						0.03			0.02	
					(0.034)			(0.034)						(0.087)			(0.087)						(0.025)			(0.025)	
_IyeaXlna_1990					0.03			0.03						0.33***			0.33***						0.05			0.05	
					(0.044)			(0.044)						(0.108)			(0.108)						(0.036)			(0.036)	
o.lnmarea_b					-			-						-			-						-			-	
																											
_IyeaXlnm_1970					0.02			0.03						-0.03			-0.05						0.03			0.03	
					(0.033)			(0.033)						(0.119)			(0.121)						(0.024)			(0.024)	
_IyeaXlnm_1980					0.01			0.00						-0.06			-0.05						0.02			0.02	
					(0.042)			(0.044)						(0.137)			(0.139)						(0.032)			(0.033)	
_IyeaXlnm_1990					0.02			0.02						-0.16			-0.16						0.03			0.03	
					(0.049)			(0.049)						(0.165)			(0.165)						(0.045)			(0.045)	
o.numdis_b					-			-						-			-						-			-	
																											
_IyeaXnum_1970					0.32			0.31						1.22			1.16						0.14			0.13	
					(0.399)			(0.417)						(1.187)			(1.175)						(0.364)			(0.372)	
_IyeaXnum_1980					0.62			0.47						0.84			1.09						-0.12			-0.20	
					(0.539)			(0.583)						(1.544)			(1.491)						(0.499)			(0.530)	
_IyeaXnum_1990					-0.49			-0.49						0.47			0.47						-0.92			-0.92	
					(0.680)			(0.680)						(2.016)			(2.016)						(0.682)			(0.682)	
o.lnincw_6b					-			-						-			-						-			-	
																											
_IyeaXlni_1970					-0.11			-0.15						-1.64**			-1.54**						-0.10			-0.11	
					(0.192)			(0.184)						(0.724)			(0.725)						(0.126)			(0.125)	
_IyeaXlni_1980					0.07			0.10						-0.29			-0.37						0.01			0.03	
					(0.238)			(0.252)						(0.713)			(0.695)						(0.182)			(0.183)	
_IyeaXlni_1990					0.23			0.23						-1.13			-1.13						0.09			0.09	
					(0.288)			(0.288)						(0.885)			(0.885)						(0.242)			(0.242)	
o.lnincb_6b					-			-						-			-						-			-	
																											
_IyeaXlnia1970					0.11			0.14						1.70**			1.60**						0.09			0.11	
					(0.209)			(0.202)						(0.774)			(0.775)						(0.138)			(0.137)	
_IyeaXlnia1980					-0.09			-0.13						0.21			0.31						-0.02			-0.05	
					(0.259)			(0.274)						(0.762)			(0.741)						(0.198)			(0.201)	
_IyeaXlnia1990					-0.27			-0.27						1.13			1.13						-0.11			-0.11	
					(0.316)			(0.316)						(0.938)			(0.938)						(0.265)			(0.265)	
o.p_man_6b					-			-						-			-						-			-	
																											
_IyeaXp_m_1970					0.49			0.45						-1.43			-1.34						0.36			0.35	
					(0.308)			(0.311)						(1.120)			(1.114)						(0.237)			(0.238)	
_IyeaXp_m_1980					0.27			0.33						-0.91			-1.05						0.14			0.16	
					(0.423)			(0.433)						(1.168)			(1.186)						(0.324)			(0.331)	
_IyeaXp_m_1990					0.23			0.23						-1.49			-1.49						0.02			0.02	
					(0.511)			(0.511)						(1.441)			(1.441)						(0.421)			(0.421)	
imp_pre23						0.02			-0.01						0.06			0.01						0.02			0.00
						(0.034)			(0.045)						(0.160)			(0.154)						(0.028)			(0.039)
																											
Observations	368	368	368	368	368	368	368	368	368	367	367	367	367	367	367	367	367	367	368	368	368	368	368	368	368	368	368
Number of leaid	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92
Robust standard errors in parentheses																											
*** p<0.01, ** p<0.05, * p<0.1																											
